启动成功启动成功2018/6/20 21:32:03执行JOB一次
2018/6/20 21:33:00执行JOB一次
2018/6/20 21:34:00执行JOB一次
2018/6/20 21:35:00执行JOB一次
2018/6/20 21:36:00执行JOB一次
2018/6/20 21:37:00执行JOB一次
2018/6/20 21:38:00执行JOB一次
2018/6/20 21:39:00执行JOB一次
2018/6/20 21:40:00执行JOB一次
启动成功2018/6/20 22:07:00执行JOB一次
启动成功发生异常页: http://localhost:12345/JXC/KPI_Sell.ASPX
异常信息: “]”附近有语法错误。2018/6/20 22:09:08执行JOB一次
启动成功2018/6/20 22:11:00执行JOB一次
2018/6/20 22:12:00执行JOB一次
启动成功2018/6/20 22:15:00执行JOB一次
2018/6/20 22:16:00执行JOB一次
2018/6/20 22:17:00执行JOB一次
2018/6/20 22:18:00执行JOB一次
2018/6/20 22:19:00执行JOB一次
2018/6/20 22:20:00执行JOB一次
2018/6/20 22:21:00执行JOB一次
2018/6/20 22:22:00执行JOB一次
2018/6/20 22:23:00执行JOB一次
2018/6/20 22:24:00执行JOB一次
2018/6/20 22:25:00执行JOB一次
2018/6/20 22:26:00执行JOB一次
2018/6/20 22:27:00执行JOB一次
2018/6/20 22:28:00执行JOB一次
2018/6/20 22:29:00执行JOB一次
2018/6/20 22:30:00执行JOB一次
2018/6/20 22:31:00执行JOB一次
2018/6/20 22:32:00执行JOB一次
2018/6/20 22:33:00执行JOB一次
2018/6/20 22:34:00执行JOB一次
2018/6/20 22:35:00执行JOB一次
2018/6/20 22:36:00执行JOB一次
2018/6/20 22:37:00执行JOB一次
2018/6/20 22:38:00执行JOB一次
2018/6/20 22:39:00执行JOB一次
2018/6/20 22:40:00执行JOB一次
2018/6/20 22:41:00执行JOB一次
2018/6/20 22:42:00执行JOB一次
2018/6/20 22:43:00执行JOB一次
2018/6/20 22:44:00执行JOB一次
2018/6/20 22:45:00执行JOB一次
2018/6/20 22:46:00执行JOB一次
2018/6/20 22:47:00执行JOB一次
2018/6/20 22:48:00执行JOB一次
2018/6/20 22:49:00执行JOB一次
2018/6/20 22:50:00执行JOB一次
2018/6/20 22:51:00执行JOB一次
2018/6/20 22:52:00执行JOB一次
2018/6/20 22:53:00执行JOB一次
2018/6/20 22:54:00执行JOB一次
2018/6/20 22:55:00执行JOB一次
2018/6/20 22:56:00执行JOB一次
2018/6/20 22:57:00执行JOB一次
2018/6/20 22:58:00执行JOB一次
2018/6/20 22:59:00执行JOB一次
2018/6/20 23:00:00执行JOB一次
开始-客户联系跟踪表结束-客户联系跟踪表2018/6/20 23:01:00执行JOB一次
2018/6/20 23:02:00执行JOB一次
2018/6/20 23:03:00执行JOB一次
2018/6/20 23:04:00执行JOB一次
2018/6/20 23:05:00执行JOB一次
2018/6/20 23:06:00执行JOB一次
2018/6/20 23:07:00执行JOB一次
2018/6/20 23:08:00执行JOB一次
2018/6/20 23:09:00执行JOB一次
2018/6/20 23:10:00执行JOB一次
2018/6/20 23:11:00执行JOB一次
2018/6/20 23:12:00执行JOB一次
2018/6/20 23:13:00执行JOB一次
2018/6/20 23:14:00执行JOB一次
2018/6/20 23:15:00执行JOB一次
2018/6/20 23:16:00执行JOB一次
2018/6/20 23:17:00执行JOB一次
2018/6/20 23:18:00执行JOB一次
2018/6/20 23:19:00执行JOB一次
2018/6/20 23:20:00执行JOB一次
2018/6/20 23:21:00执行JOB一次
2018/6/20 23:22:00执行JOB一次
